assessment_id,result_id,study,question_id,short_question,answer,justification,final_domain_judgment,judgment_basis,source_text,source_pdf,result_location,reviewer,review_date
V38-AUDIT-0251,AUDIT-0251,Sun 2017,4.4,Awareness could influence measurement?,NA,Masked patient/event recording for all three timing-arm comparisons.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0251,AUDIT-0251,Sun 2017,4.5,Influence likely?,NA,Masked patient/event recording for all three timing-arm comparisons.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0251,AUDIT-0251,Sun 2017,5.1,Prospective analysis plan verified?,NI,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0251,AUDIT-0251,Sun 2017,5.2,Result selected from multiple measurements?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0251,AUDIT-0251,Sun 2017,5.3,Result selected from multiple analyses?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,1.1,Random sequence?,Y,"Computer sequence in opaque envelopes, operator alone aware.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,1.2,Concealed allocation?,PY,"Computer sequence in opaque envelopes, operator alone aware.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,1.3,Baseline pattern suggests randomization failure?,PN,"Computer sequence in opaque envelopes, operator alone aware.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,2.1,Participant aware?,PN,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,2.2,Care personnel aware?,PN,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,2.3,Trial-context deviations?,NA,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,2.4,Deviations affect outcome?,NA,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,2.5,Deviations balanced?,NA,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,2.6,Assignment-effect analysis appropriate?,PY,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,2.7,Analysis departure materially consequential?,NA,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,3.1,All or nearly all outcome data?,PN,"19/380 losses include changed surgery, prolonged operation and complications; GI-related missingness possible.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,3.2,Evidence missingness does not bias result?,NI,"19/380 losses include changed surgery, prolonged operation and complications; GI-related missingness possible.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,3.3,Missingness could depend on outcome?,PY,"19/380 losses include changed surgery, prolonged operation and complications; GI-related missingness possible.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,3.4,Such dependence likely?,NI,"19/380 losses include changed surgery, prolonged operation and complications; GI-related missingness possible.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,4.1,Measurement method inappropriate?,PN,Masked patient/event recording for all three timing-arm comparisons.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,4.2,Measurement differs between arms?,PN,Masked patient/event recording for all three timing-arm comparisons.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,4.3,Outcome assessor aware?,PN,Masked patient/event recording for all three timing-arm comparisons.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,4.4,Awareness could influence measurement?,NA,Masked patient/event recording for all three timing-arm comparisons.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,4.5,Influence likely?,NA,Masked patient/event recording for all three timing-arm comparisons.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,5.1,Prospective analysis plan verified?,NI,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,5.2,Result selected from multiple measurements?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0252,AUDIT-0252,Sun 2017,5.3,Result selected from multiple analyses?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0253,AUDIT-0253,Sun 2017,1.1,Random sequence?,Y,"Computer sequence in opaque envelopes, operator alone aware.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0253,AUDIT-0253,Sun 2017,1.2,Concealed allocation?,PY,"Computer sequence in opaque envelopes, operator alone aware.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0253,AUDIT-0253,Sun 2017,1.3,Baseline pattern suggests randomization failure?,PN,"Computer sequence in opaque envelopes, operator alone aware.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0253,AUDIT-0253,Sun 2017,2.1,Participant aware?,PN,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
V38-AUDIT-0253,AUDIT-0253,Sun 2017,2.2,Care personnel aware?,PN,"Patients, anaesthetists and evaluators masked with minimal-sensation sham.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Sun_2017.txt,TEAS EA Verification/Source PDFs/sun2017-2.pdf,Clin J Pain 2017;33:344; Table 2,AI assistant under user delegation,2026-09-20
